Save,1/8/2026,1:07:50 PM,Scan,1/8/2026,1:07:35 PM,Reference,1/8/2026,12:58:32 PM,Measure
Software,STS IL/PDL,RAW,Normal,2.3.1.0
TSL,SANTEC,TSL-570,22110007,0032.0033.0015
PowerMeter,SANTEC,MPM-210H,23090007,Ver.1.19
,Module0,MPM-211,23090008M211,Ver.1.23
Power Monitor,DAQ
Start,1243,nm
Stop,1377,nm
Step,0.01,nm
Speed,200,nm/s
Source Power,5,dBm
Averaging Time,0.05,msec
Power meter range,23090008M211,(Ch1),-30～+10dBm,-40～ 0dBm,-50～-10dBm,-60～-20dBm,-80～-30dBm
--HEADER END--
--RAW DATA START--
Wavelength(nm),Monitor_R1(dBm),Monitor_R2(dBm),Monitor_R3(dBm),Monitor_R4(dBm),Monitor_R5(dBm),Raw_M1_S0_CH1_R1(dBm),Raw_M1_S0_CH1_R2(dBm),Raw_M1_S0_CH1_R3(dBm),Raw_M1_S0_CH1_R4(dBm),Raw_M1_S0_CH1_R5(dBm)
1305.53,-2.836202,-2.836751,-2.83538,-2.838466,-2.838877,-14.34294,-14.55434,-14.59376,-16.55315,-26.55218
1305.54,-2.834009,-2.835517,-2.829763,-2.834969,-2.836957,-14.33375,-14.54626,-14.57931,-16.55315,-26.55218
1305.55,-2.834695,-2.836957,-2.830105,-2.835791,-2.837162,-14.326,-14.54171,-14.57187,-16.55315,-26.55218
1305.56,-2.837574,-2.840181,-2.832982,-2.838809,-2.839426,-14.32358,-14.54155,-14.57059,-16.55315,-26.55218
1305.57,-2.84224,-2.845468,-2.839151,-2.843819,-2.843064,-14.32528,-14.54312,-14.57354,-16.55315,-26.55218
1305.58,-2.846292,-2.848698,-2.843888,-2.847735,-2.845948,-14.32846,-14.54482,-14.57784,-16.55315,-26.55218
1305.59,-2.849385,-2.850486,-2.848217,-2.848011,-2.848286,-14.3302,-14.5449,-14.58101,-16.55315,-26.55218
1305.6,-2.852206,-2.852412,-2.851862,-2.849936,-2.850486,-14.32199,-14.53691,-14.57497,-16.55315,-26.55218
1305.61,-2.854959,-2.852825,-2.85489,-2.849798,-2.85255,-14.3113,-14.52632,-14.56633,-16.55315,-26.55218
1305.62,-2.857439,-2.854546,-2.857576,-2.850554,-2.854477,-14.30893,-14.52363,-14.56458,-16.55315,-26.55218
1305.63,-2.861506,-2.856612,-2.86185,-2.853927,-2.858472,-14.31003,-14.52417,-14.56466,-16.55315,-26.55218
1305.64,-2.864816,-2.859988,-2.864886,-2.85675,-2.861506,-14.30592,-14.51931,-14.56056,-16.55315,-26.55218
1305.65,-2.867095,-2.862195,-2.865507,-2.859713,-2.863713,-14.30173,-14.51431,-14.55702,-16.55315,-26.55218
1305.66,-2.867716,-2.862678,-2.865162,-2.861506,-2.863988,-14.29929,-14.51003,-14.55308,-16.55315,-26.55218
1305.67,-2.864472,-2.860195,-2.86123,-2.860195,-2.859851,-14.29413,-14.50155,-14.54409,-16.55315,-26.55218
1305.68,-2.85923,-2.854821,-2.854615,-2.856819,-2.853858,-14.27833,-14.48857,-14.52624,-16.55315,-26.55218
1305.69,-2.853651,-2.849111,-2.848217,-2.851724,-2.84856,-14.26659,-14.47478,-14.51188,-16.55315,-26.55218
1305.7,-2.847254,-2.843544,-2.841073,-2.846224,-2.842652,-14.26322,-14.46921,-14.50706,-16.55315,-26.55218
1305.71,-2.842926,-2.839906,-2.836957,-2.841622,-2.838946,-14.26369,-14.47167,-14.50842,-16.55315,-26.55218
1305.72,-2.837574,-2.83778,-2.833393,-2.837848,-2.836408,-14.2633,-14.4727,-14.50874,-16.55315,-26.55218
1305.73,-2.834831,-2.835449,-2.831885,-2.835175,-2.833872,-14.26099,-14.46965,-14.50713,-16.55315,-26.55218
1305.74,-2.832571,-2.833872,-2.832502,-2.83442,-2.832707,-14.25794,-14.46727,-14.50601,-16.55315,-26.55218
1305.75,-2.834009,-2.836065,-2.834763,-2.837643,-2.834695,-14.25716,-14.46744,-14.50725,-16.55315,-26.55218
1305.76,-2.838809,-2.841553,-2.83922,-2.843407,-2.839563,-14.26241,-14.47258,-14.51279,-16.55315,-26.55218
1305.77,-2.846773,-2.84698,-2.845468,-2.850761,-2.845948,-14.27235,-14.48006,-14.52119,-16.55315,-26.55218
1305.78,-2.85434,-2.851518,-2.850692,-2.858817,-2.851724,-14.28028,-14.48691,-14.52999,-16.55315,-26.55218
1305.79,-2.860816,-2.856405,-2.855717,-2.864748,-2.856544,-14.29019,-14.49694,-14.5398,-16.55315,-26.55218
1305.8,-2.864955,-2.858472,-2.859437,-2.867578,-2.859506,-14.29893,-14.5074,-14.54865,-16.55315,-26.55218
1305.81,-2.865852,-2.86054,-2.862195,-2.869097,-2.861436,-14.30193,-14.51119,-14.55299,-16.55315,-26.55218
1305.82,-2.86599,-2.865231,-2.867026,-2.869097,-2.864403,-14.30857,-14.51793,-14.56011,-16.55315,-26.55218
1305.83,-2.866128,-2.867233,-2.870065,-2.868062,-2.866059,-14.31648,-14.52694,-14.56878,-16.55315,-26.55218
1305.84,-2.867026,-2.870755,-2.873106,-2.866128,-2.867095,-14.32163,-14.53692,-14.57863,-16.55315,-26.55218
1305.85,-2.865852,-2.870548,-2.872415,-2.862816,-2.86675,-14.32354,-14.54053,-14.58305,-16.55315,-26.55218
1305.86,-2.863506,-2.86599,-2.867578,-2.859368,-2.863851,-14.3216,-14.53571,-14.57882,-16.55315,-26.55218
1305.87,-2.858403,-2.859368,-2.861367,-2.853858,-2.859024,-14.31246,-14.52191,-14.56467,-16.55315,-26.55218
1305.88,-2.851724,-2.853238,-2.85489,-2.84918,-2.853032,-14.29245,-14.5067,-14.5451,-16.55315,-26.55218
1305.89,-2.847392,-2.846911,-2.848698,-2.844918,-2.847873,-14.27491,-14.48816,-14.52812,-16.55315,-26.55218
1305.9,-2.845399,-2.842858,-2.845399,-2.84375,-2.844712,-14.26608,-14.47719,-14.51694,-16.55315,-26.55218
1305.91,-2.844643,-2.841759,-2.842995,-2.842034,-2.843682,-14.26565,-14.47029,-14.51189,-16.55315,-26.55218
1305.92,-2.844094,-2.839769,-2.84025,-2.839015,-2.841759,-14.26307,-14.46167,-14.50328,-16.55315,-26.55218
1305.93,-2.843338,-2.838877,-2.838397,-2.837231,-2.840524,-14.25284,-14.45186,-14.48927,-16.55315,-26.55218
1305.94,-2.842446,-2.837848,-2.836682,-2.834146,-2.838671,-14.23859,-14.43678,-14.47373,-16.55315,-26.55218
1305.95,-2.842721,-2.837368,-2.837574,-2.833872,-2.837711,-14.22386,-14.42342,-14.46336,-16.55315,-26.55218
1305.96,-2.846292,-2.842102,-2.842995,-2.839015,-2.841622,-14.21301,-14.41339,-14.45197,-16.55315,-26.55218
1305.97,-2.852619,-2.84918,-2.851449,-2.847392,-2.848217,-14.20613,-14.40404,-14.44456,-16.55315,-26.55218
1305.98,-2.859506,-2.857507,-2.860402,-2.856888,-2.855854,-14.20011,-14.39752,-14.4398,-16.55315,-26.55218
1305.99,-2.864816,-2.863506,-2.86668,-2.864196,-2.861092,-14.19341,-14.39455,-14.43584,-16.55315,-26.55218
1306,-2.866611,-2.867095,-2.870687,-2.868752,-2.864333,-14.18442,-14.38825,-14.42771,-16.55315,-26.55218
1306.01,-2.865714,-2.868407,-2.870825,-2.86965,-2.864748,-14.17337,-14.37595,-14.41617,-16.55315,-26.55218
1306.02,-2.863575,-2.868268,-2.869236,-2.869374,-2.865024,-14.16101,-14.36555,-14.40491,-16.55315,-26.55218
1306.03,-2.862747,-2.86889,-2.868752,-2.869166,-2.866819,-14.15051,-14.35848,-14.39645,-16.55315,-26.55218
1306.04,-2.863161,-2.868959,-2.867301,-2.868199,-2.86813,-14.1459,-14.35323,-14.3904,-16.55315,-26.55218
1306.05,-2.863368,-2.869443,-2.866819,-2.867647,-2.86965,-14.14373,-14.34479,-14.38471,-16.55315,-26.55218
1306.06,-2.862126,-2.866197,-2.86385,-2.864127,-2.866887,-14.1392,-14.33904,-14.37924,-16.55315,-26.55218
1306.07,-2.85675,-2.860126,-2.858265,-2.857783,-2.861367,-14.13252,-14.33189,-14.37187,-16.55315,-26.55218
1306.08,-2.850417,-2.852206,-2.851449,-2.851174,-2.854133,-14.12266,-14.32225,-14.3615,-16.55315,-26.55218
1306.09,-2.845536,-2.846086,-2.843613,-2.84485,-2.847185,-14.11501,-14.31389,-14.35218,-16.55315,-26.55218
1306.1,-2.841897,-2.842377,-2.83874,-2.841553,-2.843132,-14.11346,-14.31293,-14.34968,-16.55315,-26.55218
1306.11,-2.84375,-2.843201,-2.838466,-2.843476,-2.843682,-14.1233,-14.31909,-14.35468,-16.55315,-26.55218
1306.12,-2.847942,-2.846155,-2.841622,-2.846361,-2.846773,-14.1343,-14.32713,-14.36301,-16.55315,-26.55218
1306.13,-2.850623,-2.847186,-2.844575,-2.847735,-2.848217,-14.14224,-14.33464,-14.37155,-16.55315,-26.55218
1306.14,-2.853582,-2.849936,-2.848973,-2.848904,-2.849798,-14.14574,-14.34107,-14.3791,-16.55315,-26.55218
1306.15,-2.855303,-2.850692,-2.852068,-2.847873,-2.850348,-14.14811,-14.34685,-14.38459,-16.55315,-26.55218
1306.16,-2.85737,-2.851931,-2.855235,-2.848698,-2.852756,-14.15234,-14.34995,-14.39072,-16.55315,-26.55218
1306.17,-2.861506,-2.854615,-2.861161,-2.852412,-2.857507,-14.15711,-14.35293,-14.39676,-16.55315,-26.55218
1306.18,-2.867233,-2.860264,-2.866128,-2.858266,-2.86323,-14.17157,-14.3645,-14.40927,-16.55315,-26.55218
1306.19,-2.871931,-2.86889,-2.872553,-2.865438,-2.868614,-14.18726,-14.38545,-14.42945,-16.55315,-26.55218
1306.2,-2.873797,-2.872829,-2.875042,-2.86965,-2.871723,-14.19703,-14.39597,-14.43891,-16.55315,-26.55218
1306.21,-2.874143,-2.874074,-2.874627,-2.871309,-2.872069,-14.19815,-14.39881,-14.43959,-16.55315,-26.55218
1306.22,-2.871723,-2.871239,-2.873382,-2.869926,-2.870618,-14.1888,-14.39306,-14.43291,-16.55315,-26.55218
1306.23,-2.867923,-2.86668,-2.870825,-2.866542,-2.869305,-14.17904,-14.38182,-14.42354,-16.55315,-26.55218
1306.24,-2.864541,-2.862747,-2.868338,-2.863506,-2.866473,-14.17148,-14.3729,-14.41638,-16.55315,-26.55218
1306.25,-2.861988,-2.859299,-2.864678,-2.860264,-2.864748,-14.16513,-14.36531,-14.40866,-16.55315,-26.55218
1306.26,-2.859506,-2.857025,-2.862402,-2.858197,-2.862195,-14.16207,-14.35999,-14.4037,-16.55315,-26.55218
1306.27,-2.855166,-2.853032,-2.856888,-2.856061,-2.859713,-14.15604,-14.35322,-14.39543,-16.55315,-26.55218
1306.28,-2.851862,-2.848423,-2.851793,-2.853445,-2.855166,-14.14583,-14.34284,-14.38421,-16.55315,-26.55218
1306.29,-2.849729,-2.846567,-2.848698,-2.852412,-2.852412,-14.13711,-14.33333,-14.37452,-16.55315,-26.55218
1306.3,-2.847735,-2.845124,-2.845468,-2.852688,-2.849523,-14.1255,-14.32328,-14.363,-16.55315,-26.55218
1306.31,-2.849111,-2.84643,-2.846498,-2.85434,-2.849867,-14.11657,-14.31374,-14.35273,-16.55315,-26.55218
1306.32,-2.852068,-2.851243,-2.848698,-2.856681,-2.853927,-14.11006,-14.30731,-14.34706,-16.55315,-26.55218
1306.33,-2.856612,-2.855097,-2.854271,-2.859299,-2.858059,-14.11275,-14.31032,-14.34917,-16.55315,-26.55218
1306.34,-2.860954,-2.859161,-2.857576,-2.860885,-2.861781,-14.1186,-14.31673,-14.35297,-16.55315,-26.55218
1306.35,-2.863782,-2.861919,-2.85992,-2.861781,-2.863437,-14.1157,-14.31447,-14.3499,-16.55315,-26.55218
1306.36,-2.864265,-2.863575,-2.862057,-2.862678,-2.863713,-14.10595,-14.30604,-14.34131,-16.55315,-26.55218
1306.37,-2.865369,-2.866128,-2.864886,-2.864127,-2.864748,-14.09969,-14.30057,-14.33688,-16.55315,-26.55218
1306.38,-2.865507,-2.869236,-2.868752,-2.867026,-2.866611,-14.09577,-14.29814,-14.33545,-16.55315,-26.55218
1306.39,-2.868959,-2.875181,-2.875803,-2.87276,-2.871654,-14.09159,-14.29583,-14.33503,-16.55315,-26.55218
1306.4,-2.872829,-2.880026,-2.880164,-2.877256,-2.876149,-14.09341,-14.29883,-14.33918,-16.55315,-26.55218
1306.41,-2.872829,-2.878987,-2.879195,-2.877603,-2.876288,-14.10283,-14.30571,-14.34638,-16.55315,-26.55218
1306.42,-2.870548,-2.873866,-2.874074,-2.872967,-2.871309,-14.10704,-14.30821,-14.34758,-16.55315,-26.55218
1306.43,-2.866059,-2.866335,-2.8653,-2.86599,-2.865576,-14.09872,-14.30001,-14.3381,-16.55315,-26.55218
1306.44,-2.85861,-2.857783,-2.85675,-2.859093,-2.857646,-14.08473,-14.28506,-14.32297,-16.55315,-26.55218
1306.45,-2.855303,-2.853789,-2.852481,-2.853651,-2.853101,-14.07778,-14.27475,-14.31292,-16.55315,-26.55218
1306.46,-2.852963,-2.851655,-2.850761,-2.850968,-2.851449,-14.07913,-14.27513,-14.31583,-16.55315,-26.55218
1306.47,-2.853032,-2.850211,-2.851587,-2.849592,-2.851105,-14.09224,-14.29035,-14.3291,-16.55315,-26.55218
1306.48,-2.852756,-2.849454,-2.851655,-2.848217,-2.850899,-14.10893,-14.30333,-14.34536,-16.55315,-26.55218
1306.49,-2.85083,-2.847117,-2.849798,-2.847117,-2.848904,-14.12323,-14.31818,-14.35968,-16.55315,-26.55218
1306.5,-2.851036,-2.847323,-2.849523,-2.84643,-2.848217,-14.13051,-14.3287,-14.36904,-16.55315,-26.55218
1306.51,-2.852206,-2.849661,-2.851518,-2.849936,-2.849867,-14.1365,-14.33377,-14.3735,-16.55315,-26.55218
1306.52,-2.856061,-2.853238,-2.856061,-2.854753,-2.853582,-14.13825,-14.33625,-14.37706,-16.55315,-26.55218
1306.53,-2.863782,-2.861781,-2.864127,-2.86323,-2.861023,-14.13993,-14.34281,-14.38399,-16.55315,-26.55218
1306.54,-2.867785,-2.867164,-2.868752,-2.869028,-2.866473,-14.1454,-14.35087,-14.39005,-16.55315,-26.55218
1306.55,-2.869788,-2.869719,-2.871861,-2.871378,-2.870065,-14.1531,-14.35984,-14.39863,-16.55315,-26.55218
1306.56,-2.870618,-2.872276,-2.872207,-2.870825,-2.872415,-14.1607,-14.36764,-14.40756,-16.55315,-26.55218
1306.57,-2.868614,-2.870825,-2.871239,-2.869581,-2.872691,-14.16727,-14.3737,-14.4122,-16.55315,-26.55218
1306.58,-2.867716,-2.870548,-2.870686,-2.868959,-2.873244,-14.17164,-14.37844,-14.41672,-16.55315,-26.55218
1306.59,-2.867647,-2.872069,-2.872,-2.871309,-2.873866,-14.17217,-14.37915,-14.41728,-16.55315,-26.55218
1306.6,-2.868268,-2.872345,-2.874005,-2.873382,-2.872967,-14.16961,-14.37488,-14.41407,-16.55315,-26.55218
1306.61,-2.869857,-2.873244,-2.873521,-2.873037,-2.871516,-14.16467,-14.36943,-14.40693,-16.55315,-26.55218
1306.62,-2.867992,-2.870687,-2.869719,-2.869512,-2.866956,-14.15673,-14.35951,-14.39612,-16.55315,-26.55218
1306.63,-2.864333,-2.866473,-2.864127,-2.862747,-2.860126,-14.1451,-14.35068,-14.38551,-16.55315,-26.55218
1306.64,-2.858059,-2.859368,-2.85551,-2.853376,-2.852619,-14.12987,-14.33722,-14.36931,-16.55315,-26.55218
1306.65,-2.850005,-2.852206,-2.847873,-2.846705,-2.847529,-14.11223,-14.31844,-14.34934,-16.55315,-26.55218
1306.66,-2.846842,-2.848079,-2.844094,-2.844231,-2.845948,-14.1,-14.30116,-14.33233,-16.55315,-26.55218
1306.67,-2.844781,-2.845743,-2.84224,-2.8443,-2.846498,-14.08904,-14.28866,-14.32238,-16.55315,-26.55218
1306.68,-2.846017,-2.84588,-2.84375,-2.846498,-2.848836,-14.08164,-14.28167,-14.31532,-16.55315,-26.55218
1306.69,-2.849798,-2.847942,-2.847804,-2.849729,-2.852068,-14.07164,-14.27188,-14.30707,-16.55315,-26.55218
1306.7,-2.85317,-2.851518,-2.852963,-2.852894,-2.853927,-14.06005,-14.26058,-14.2973,-16.55315,-26.55218
1306.71,-2.856268,-2.855579,-2.857232,-2.855785,-2.85675,-14.05252,-14.24936,-14.28995,-16.55315,-26.55218
1306.72,-2.860057,-2.860126,-2.862402,-2.859989,-2.860195,-14.04889,-14.24352,-14.28503,-16.55315,-26.55218
1306.73,-2.865093,-2.864816,-2.867992,-2.863919,-2.86385,-14.05244,-14.24595,-14.28824,-16.55315,-26.55218
1306.74,-2.870341,-2.869305,-2.873729,-2.867785,-2.869097,-14.05665,-14.25294,-14.29383,-16.55315,-26.55218
1306.75,-2.871931,-2.873866,-2.877603,-2.870479,-2.87276,-14.05415,-14.25329,-14.29266,-16.55315,-26.55218
1306.76,-2.873451,-2.878364,-2.880787,-2.872553,-2.875942,-14.04763,-14.24588,-14.28489,-16.55315,-26.55218
1306.77,-2.872,-2.878433,-2.880372,-2.872414,-2.877187,-14.04068,-14.24056,-14.27974,-16.55315,-26.55218
1306.78,-2.869028,-2.876357,-2.877533,-2.870963,-2.87698,-14.03559,-14.23493,-14.27524,-16.55315,-26.55218
1306.79,-2.867854,-2.873659,-2.875181,-2.870548,-2.876634,-14.03243,-14.22754,-14.26999,-16.55315,-26.55218
1306.8,-2.866473,-2.870134,-2.872414,-2.868959,-2.87525,-14.02673,-14.22483,-14.26636,-16.55315,-26.55218
1306.81,-2.866611,-2.867578,-2.868268,-2.867716,-2.872,-14.02647,-14.22744,-14.2669,-16.55315,-26.55218
1306.82,-2.8653,-2.864472,-2.862402,-2.865369,-2.867992,-14.03704,-14.23375,-14.27149,-16.55315,-26.55218
1306.83,-2.861506,-2.85992,-2.856061,-2.86123,-2.861712,-14.04525,-14.24018,-14.27419,-16.55315,-26.55218
1306.84,-2.857576,-2.855441,-2.849729,-2.855372,-2.85434,-14.04719,-14.24114,-14.27244,-16.55315,-26.55218
1306.85,-2.852825,-2.851587,-2.845743,-2.851174,-2.848217,-14.0418,-14.2369,-14.26619,-16.55315,-26.55218
1306.86,-2.849523,-2.849729,-2.842857,-2.847804,-2.8443,-14.03637,-14.23289,-14.26226,-16.55315,-26.55218
1306.87,-2.850005,-2.850348,-2.843201,-2.847323,-2.843476,-14.04079,-14.2346,-14.26434,-16.55315,-26.55218
1306.88,-2.852137,-2.852756,-2.847461,-2.849385,-2.848354,-14.04618,-14.2402,-14.27201,-16.55315,-26.55218
1306.89,-2.854959,-2.855097,-2.850899,-2.852137,-2.852137,-14.04968,-14.248,-14.28171,-16.55315,-26.55218
1306.9,-2.858472,-2.857232,-2.854477,-2.85489,-2.857921,-14.05538,-14.25476,-14.28914,-16.55315,-26.55218
1306.91,-2.86123,-2.859161,-2.858403,-2.858886,-2.861298,-14.06105,-14.2569,-14.29261,-16.55315,-26.55218
1306.92,-2.865369,-2.861988,-2.862471,-2.862057,-2.862678,-14.0652,-14.25907,-14.29711,-16.55315,-26.55218
1306.93,-2.869236,-2.867854,-2.86744,-2.866542,-2.867026,-14.07074,-14.26468,-14.30506,-16.55315,-26.55218
1306.94,-2.874212,-2.874351,-2.874696,-2.872553,-2.870894,-14.0744,-14.26993,-14.31122,-16.55315,-26.55218
1306.95,-2.878502,-2.878502,-2.87968,-2.87608,-2.87525,-14.07455,-14.27213,-14.31359,-16.55315,-26.55218
1306.96,-2.878987,-2.880095,-2.880996,-2.877533,-2.877395,-14.07317,-14.27189,-14.31296,-16.55315,-26.55218
1306.97,-2.876495,-2.877741,-2.879195,-2.875942,-2.876841,-14.06827,-14.26706,-14.30541,-16.55315,-26.55218
1306.98,-2.871585,-2.872138,-2.873175,-2.870341,-2.873936,-14.05718,-14.25568,-14.29186,-16.55315,-26.55218
1306.99,-2.866473,-2.866542,-2.867992,-2.866611,-2.870894,-14.04458,-14.24162,-14.27825,-16.55315,-26.55218
1307,-2.862747,-2.862126,-2.864403,-2.863988,-2.868199,-14.03503,-14.2306,-14.26971,-16.55315,-26.55218
1307.01,-2.860885,-2.858059,-2.861644,-2.862126,-2.865093,-14.03006,-14.22348,-14.26468,-16.55315,-26.55218
1307.02,-2.858403,-2.856681,-2.859713,-2.859989,-2.861988,-14.02332,-14.21425,-14.25612,-16.55315,-26.55218
1307.03,-2.856819,-2.855166,-2.857163,-2.857714,-2.858472,-14.01168,-14.20103,-14.24249,-16.55315,-26.55218
1307.04,-2.85434,-2.853996,-2.852963,-2.854064,-2.853582,-13.99991,-14.19055,-14.22967,-16.55315,-26.55218
1307.05,-2.851449,-2.852756,-2.849798,-2.850348,-2.851105,-13.99244,-14.1854,-14.22062,-16.55315,-26.55218
1307.06,-2.850417,-2.851724,-2.848079,-2.849798,-2.850074,-13.98565,-14.18122,-14.21347,-16.55315,-26.55218
1307.07,-2.849592,-2.851862,-2.846704,-2.849385,-2.84973,-13.97784,-14.17108,-14.20196,-16.55315,-26.55218
1307.08,-2.852,-2.853582,-2.848904,-2.851174,-2.853101,-13.96504,-14.15979,-14.19088,-16.55315,-26.55218
1307.09,-2.853927,-2.857232,-2.852756,-2.854753,-2.856819,-13.95613,-14.15155,-14.18242,-16.55315,-26.55218
1307.1,-2.857163,-2.861781,-2.857025,-2.860057,-2.862402,-13.94874,-14.14492,-14.17662,-16.55315,-26.55218
1307.11,-2.861161,-2.865369,-2.861436,-2.862816,-2.867233,-13.9459,-14.14207,-14.1747,-16.55315,-26.55218
1307.12,-2.863023,-2.866956,-2.86323,-2.864333,-2.869926,-13.9522,-14.14558,-14.17967,-16.55315,-26.55218
1307.13,-2.869028,-2.869305,-2.864816,-2.866611,-2.871516,-13.96388,-14.15643,-14.19143,-16.55315,-26.55218
1307.14,-2.873659,-2.872138,-2.867026,-2.868199,-2.873451,-13.98321,-14.17184,-14.20664,-16.55315,-26.55218
1307.15,-2.87781,-2.875319,-2.870341,-2.872069,-2.877118,-13.99778,-14.1841,-14.21795,-16.55315,-26.55218
1307.16,-2.879056,-2.876495,-2.873659,-2.873728,-2.879818,-13.99767,-14.18773,-14.2221,-16.55315,-26.55218
1307.17,-2.877187,-2.874835,-2.875111,-2.87359,-2.879472,-13.98661,-14.17978,-14.21639,-16.55315,-26.55218
1307.18,-2.872691,-2.870065,-2.874074,-2.870687,-2.875457,-13.97341,-14.16594,-14.20387,-16.55315,-26.55218
1307.19,-2.866128,-2.862885,-2.869581,-2.864472,-2.869097,-13.9696,-14.1581,-14.20096,-16.55315,-26.55218
1307.2,-2.862609,-2.856612,-2.863782,-2.85861,-2.860678,-13.97356,-14.16199,-14.20667,-16.55315,-26.55218
1307.21,-2.857783,-2.851105,-2.857439,-2.853032,-2.855992,-13.98239,-14.17273,-14.21682,-16.55315,-26.55218
1307.22,-2.855579,-2.848698,-2.853996,-2.849385,-2.852068,-13.99606,-14.18607,-14.22877,-16.55315,-26.55218
1307.23,-2.854959,-2.847667,-2.851931,-2.847804,-2.850623,-14.00863,-14.19797,-14.23956,-16.55315,-26.55218
1307.24,-2.854822,-2.849385,-2.852206,-2.848423,-2.851724,-14.02198,-14.21192,-14.2516,-16.55315,-26.55218
1307.25,-2.855785,-2.851105,-2.854615,-2.849592,-2.852412,-14.02735,-14.21797,-14.25702,-16.55315,-26.55218
1307.26,-2.856061,-2.853032,-2.855579,-2.850417,-2.853514,-14.03329,-14.22451,-14.26251,-16.55315,-26.55218
1307.27,-2.857301,-2.856819,-2.85923,-2.85255,-2.85551,-14.03752,-14.23002,-14.26794,-16.55315,-26.55218
1307.28,-2.85992,-2.860057,-2.861161,-2.85434,-2.857852,-14.03978,-14.23485,-14.27254,-16.55315,-26.55218
1307.29,-2.863091,-2.863091,-2.863988,-2.858472,-2.860747,-14.0463,-14.24303,-14.28073,-16.55315,-26.55218
1307.3,-2.866405,-2.86675,-2.866197,-2.861919,-2.865507,-14.05762,-14.25196,-14.2907,-16.55315,-26.55218
1307.31,-2.869719,-2.871654,-2.867923,-2.866473,-2.869166,-14.06767,-14.2648,-14.30058,-16.55315,-26.55218
1307.32,-2.871654,-2.873797,-2.870479,-2.86889,-2.872553,-14.07433,-14.27347,-14.3083,-16.55315,-26.55218
1307.33,-2.87276,-2.875734,-2.871032,-2.870272,-2.87442,-14.07441,-14.27514,-14.30915,-16.55315,-26.55218
1307.34,-2.873659,-2.876357,-2.873175,-2.871032,-2.874005,-14.06644,-14.26846,-14.30183,-16.55315,-26.55218
1307.35,-2.873244,-2.875042,-2.873521,-2.871309,-2.87276,-14.05863,-14.26092,-14.29497,-16.55315,-26.55218
1307.36,-2.871931,-2.874005,-2.872415,-2.871447,-2.871171,-14.05878,-14.26005,-14.29436,-16.55315,-26.55218
1307.37,-2.868545,-2.870341,-2.870134,-2.869374,-2.869305,-14.05889,-14.2598,-14.29369,-16.55315,-26.55218
1307.38,-2.862609,-2.863713,-2.864196,-2.865024,-2.866473,-14.0527,-14.25378,-14.28814,-16.55315,-26.55218
1307.39,-2.855441,-2.855717,-2.857094,-2.859161,-2.862264,-14.04231,-14.24247,-14.27794,-16.55315,-26.55218
1307.4,-2.849523,-2.848698,-2.850899,-2.854064,-2.857026,-14.03477,-14.23495,-14.27161,-16.55315,-26.55218
1307.41,-2.845262,-2.845055,-2.84643,-2.849661,-2.851381,-14.02913,-14.22916,-14.26604,-16.55315,-26.55218
1307.42,-2.844368,-2.844162,-2.844575,-2.847667,-2.848354,-14.02487,-14.22325,-14.25988,-16.55315,-26.55218
1307.43,-2.845948,-2.845605,-2.844918,-2.84856,-2.848011,-14.02139,-14.21887,-14.25528,-16.55315,-26.55218
1307.44,-2.849385,-2.849454,-2.847185,-2.851174,-2.848904,-14.02088,-14.21713,-14.25284,-16.55315,-26.55218
1307.45,-2.855028,-2.853927,-2.851312,-2.855441,-2.852137,-14.0294,-14.2243,-14.25984,-16.55315,-26.55218
1307.46,-2.85861,-2.858197,-2.855028,-2.859575,-2.855648,-14.03934,-14.23782,-14.27335,-16.55315,-26.55218
1307.47,-2.861919,-2.861298,-2.858541,-2.862057,-2.85861,-14.05006,-14.24638,-14.28194,-16.55315,-26.55218
1307.48,-2.863506,-2.862816,-2.861298,-2.863436,-2.861367,-14.04797,-14.24475,-14.28062,-16.55315,-26.55218
1307.49,-2.863299,-2.863091,-2.863782,-2.863713,-2.863299,-14.04272,-14.24097,-14.27787,-16.55315,-26.55218
1307.5,-2.865438,-2.864886,-2.869028,-2.864264,-2.866405,-14.04361,-14.2415,-14.28178,-16.55315,-26.55218
1307.51,-2.867509,-2.867301,-2.874351,-2.865852,-2.86965,-14.05043,-14.24844,-14.29122,-16.55315,-26.55218
1307.52,-2.87117,-2.870134,-2.878779,-2.868338,-2.872553,-14.06319,-14.26141,-14.30449,-16.55315,-26.55218
1307.53,-2.874973,-2.872898,-2.881203,-2.870687,-2.874558,-14.08343,-14.28112,-14.32588,-16.55315,-26.55218
1307.54,-2.875458,-2.871723,-2.878502,-2.870687,-2.872899,-14.09627,-14.29197,-14.33421,-16.55315,-26.55218
1307.55,-2.874628,-2.869374,-2.874005,-2.868821,-2.870203,-14.09795,-14.2937,-14.33335,-16.55315,-26.55218
1307.56,-2.867509,-2.864058,-2.866473,-2.86461,-2.865507,-14.09607,-14.29165,-14.32925,-16.55315,-26.55218
1307.57,-2.862057,-2.859437,-2.862333,-2.859782,-2.860678,-14.09355,-14.28902,-14.32654,-16.55315,-26.55218
1307.58,-2.855648,-2.855579,-2.857852,-2.85551,-2.85613,-14.08847,-14.28642,-14.32437,-16.55315,-26.55218
1307.59,-2.849867,-2.851036,-2.854133,-2.850348,-2.853445,-14.08603,-14.28545,-14.32592,-16.55315,-26.55218
